WORK_ORDER,ACTUAL_DECISION,RF_PRED,XGB_PRED,LR_PRED,HYBRID_OPTIMIZATION_DECISION,MODEL1_COPQ_RISK_SCORE,MODEL2_CC_OVERLOAD_PENALTY,MODEL3_BATCH_FLOW_FACTOR,MODEL4_ASSIGNMENT_RISK_FACTOR,OR_DECISION,DETERMINISTIC_DECISION,ROBUST_DECISION,PROB_RF_Hurda,PROB_XGB_Hurda,PROB_LR_Hurda,ENSEMBLE_PROB_Hurda,PROB_RF_Islah,PROB_XGB_Islah,PROB_LR_Islah,ENSEMBLE_PROB_Islah,PROB_RF_Kabul(OGK),PROB_XGB_Kabul(OGK),PROB_LR_Kabul(OGK),ENSEMBLE_PROB_Kabul(OGK),PROB_RF_RTV,PROB_XGB_RTV,PROB_LR_RTV,ENSEMBLE_PROB_RTV,PROB_RF_RU,PROB_XGB_RU,PROB_LR_RU,ENSEMBLE_PROB_RU,qa_confidence,qa_copq,qa_error_score,qa_final_label,qa_flag_high_risk,qa_flag_inconsistent,qa_min_prob,qa_prob_ratio,qa_quartile_rank,qa_second_best_prob,qa_variance,ANOMALY_FLAG,ANOMALY_SCORE,CLUSTER_ID,CLUSTER_DISTANCE,DISTANCE_FROM_RESULT_MIDDLE_POINT,OUT_OF_LIMITS
739689,Kabul(OGK),Kabul(OGK),Kabul(OGK),Kabul(OGK),Kabul(OGK),0.0,0.00038524715472365036,-0.15178971261573396,-0.668619663173431,Kabul(OGK),Hurda,Kabul(OGK),0.11826507459280215,0.011585658085022337,0.22750959650678218,0.11912010972820224,0.09704242461708208,0.018081351188733392,0.1877502211379362,0.10095799898125057,0.5774260557512638,0.9630396865020344,0.27814815048422536,0.6062046309125079,0.06554218803410204,0.001231074746212487,0.11780006268176875,0.06152444182069442,0.14172425700475,0.006062229477997417,0.18879196918928728,0.1121928185573449,0.6062046309125079,1.7875907381749843,0.0,Kabul(OGK),0.0,0.0,0.06152444182069442,5.089020084817687,3,0.11912010972820224,0.04164773162338327,0,0.5138435579982314,0,-1.259927078392162,1.3925298561682897,1
905160,Islah,Islah,Islah,RTV,Kabul(OGK),0.0,-0.00034243622768731014,-0.1596861554869887,-0.7512239085175951,Islah,Hurda,Islah,0.11244618086744214,0.007082355423063553,0.1389993975219996,0.08617597793750176,0.49836104138379617,0.9391177580890498,0.21917591798619748,0.5522182391530145,0.1399987354133015,0.024241574842344207,0.185436529793175,0.11655894668294024,0.1034130426310863,0.0021142797253225847,0.23424834329724398,0.11325855521788429,0.14578099970437391,0.027444031920219807,0.22213981140138392,0.13178828100865922,0.5522182391530145,18.95563521693971,2.0,Islah,0.0,1.0,0.08617597793750176,4.190192291200237,2,0.13178828100865922,0.031230584443967417,0,0.4371696986237964,0,0.8331940494365144,0.8590192247840869,1
432417,RU,Islah,RU,Hurda,Kabul(OGK),0.0,0.0003790355039727506,-0.1514779920791185,0.9480055404801131,Hurda,Hurda,Hurda,0.20875898057576575,0.18494130395440303,0.31482292236901627,0.2361744022997284,0.2358910618149536,0.26421644889985846,0.13252588464435722,0.21087779845305643,0.18593669546658978,0.23074483527623363,0.2687182707959591,0.22846660051292753,0.1700394874688222,0.03177076530798129,0.14147254966234976,0.11442760081305108,0.19937377467386858,0.28832664656152357,0.14246037252831764,0.2100535979212366,0.2361744022997284,25.276511954005436,3.5,Hurda,1.0,1.0,0.11442760081305108,1.0337371054215196,0,0.22846660051292753,0.0019321943118925894,0,0.6777447677212816,1,1.0407746844658803,-0.48113263795082284,1
628214,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.0007851658834292174,-0.14500010024158969,-0.668619663173431,RU,Hurda,RU,0.08446152944818709,0.005137344574090327,0.17648528439247374,0.08869471947158374,0.1921514118729767,0.03581796040939475,0.2033907959100823,0.1437867227308179,0.14192090474820102,0.014537642938885625,0.23205217260237387,0.1295035734298202,0.07878069547107176,0.0016624087363132712,0.18804092530993827,0.08949467650577443,0.5026854584595634,0.942844643341316,0.20003082178513196,0.5485203078620038,0.5485203078620038,19.029593842759922,2.0,RU,0.0,1.0,0.08869471947158374,3.8148189029169592,2,0.1437867227308179,0.030839275137361094,0,0.49408772880969776,2,-0.8192939626115315,-0.0726111324726675,1
495022,Islah,RU,RTV,RTV,Kabul(OGK),0.0,-0.000203755373145,-0.15829876574576993,-1.1875224965512008,RTV,Hurda,RTV,0.19069281030324425,0.2366468949624794,0.16827613796342905,0.19853861440971757,0.16967481595615458,0.07038403732848,0.13161575262229583,0.12389153530231013,0.18708074631914617,0.06648054421780061,0.19721285274982758,0.15025804776225812,0.20917740379531158,0.37723953825654666,0.27574490092785886,0.287387280993239,0.24337422362614336,0.24924898523469335,0.22715035573658865,0.23992452153247512,0.287387280993239,24.25225438013522,3.5,RTV,1.0,1.0,0.12389153530231013,1.1978237120474555,0,0.23992452153247512,0.0034998800315786333,0,-0.688661161415493,1,-0.18750182771343002,-1.291632593993931,1
485194,Hurda,Hurda,RTV,RTV,Kabul(OGK),0.0,-0.0009749203108122588,-0.15681684687550762,1.7203449675609301,RTV,Hurda,RTV,0.2645098613339711,0.207132482316122,0.16763407325015067,0.21309213896674792,0.1646540069082993,0.09149307484945432,0.1796094364635794,0.14525217274044433,0.15383608102948323,0.16321239879094365,0.16899431915987814,0.16201426632676832,0.19505686438795322,0.4647430042999087,0.30362363860502767,0.32114116909762985,0.2219431863402933,0.0734190397435713,0.18013853252136408,0.15850025286840955,0.32114116909762985,23.577176618047403,3.5,RTV,1.0,1.0,0.14525217274044433,1.5070531022626907,0,0.21309213896674792,0.004201811303477394,0,-1.6035303044645488,1,1.4118656461198942,-0.6757465789588969,1
790982,Islah,Islah,Islah,Kabul(OGK),Kabul(OGK),0.0,5.681187279829871e-05,-0.15619761994285863,0.9480055404801131,Islah,Hurda,Islah,0.16785431816690874,0.08197630636482289,0.19818550753170022,0.1493387106878106,0.27015897535494093,0.45573918313759626,0.22778040547663037,0.3178928546563892,0.21069226691286919,0.20780300319928663,0.27181383349127,0.23010303453447525,0.19275609171322627,0.021420962310546552,0.1470344057580755,0.12040381992728277,0.15853834785205484,0.23306054498774764,0.15518584774232394,0.18226158019404215,0.3178928546563892,23.642142906872216,3.5,Islah,1.0,1.0,0.12040381992728277,1.3815239564290094,0,0.23010303453447525,0.0048043375042741004,0,1.4565794532259788,2,-0.8282234836610758,0.5528378089739704,1
383085,Islah,Islah,Islah,Kabul(OGK),Kabul(OGK),0.0,-0.0010114540196731064,-0.10625838547803554,-0.668619663173431,Islah,Hurda,Islah,0.08344854452007147,0.004331787594589743,0.15857128112436594,0.08211720441300906,0.6047019740555104,0.971244218678896,0.20558204240134464,0.5938427450452503,0.09008582034734622,0.00423929003320436,0.23016315281957184,0.1081627544000408,0.09235203403655205,0.002491171013073542,0.18464414492779332,0.09316244999247297,0.12941162704051992,0.01769353268023636,0.22103937872692436,0.12271484614922688,0.5938427450452503,18.123145099094994,2.0,Islah,0.0,1.0,0.08211720441300906,4.839208650623334,3,0.12271484614922688,0.03896595961938361,0,1.3463143251511234,2,-1.8291147568903818,-0.11774143430988465,1
172586,Islah,RU,RU,RU,Kabul(OGK),0.0,-0.00038886256552181283,-0.053655588629888895,-0.05367456994151047,RU,Hurda,RU,0.13918400203266396,0.022285407616620956,0.21324756680707513,0.12490565881878668,0.22176633558424894,0.1040005172044087,0.14971588190805954,0.15849424489890573,0.18756702843747233,0.19106719075764708,0.19694437908588164,0.1918595327603337,0.18913530154151548,0.08237768041321711,0.2119930513911581,0.16116867778196356,0.2623473324040994,0.6002692040081061,0.2280991208078256,0.36357188574001037,0.36357188574001037,22.728562285199793,2.5,RU,1.0,0.0,0.12490565881878668,1.8949899465989817,0,0.1918595327603337,0.007138357676115309,0,0.6348365032307478,1,0.00893614752326297,-0.7650005588005309,1
894647,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.0010913047900759228,0.07805529029996669,1.7203449675609301,Hurda,Hurda,Hurda,0.5432480055608403,0.964229189518523,0.35679649026077903,0.6214245617800475,0.06916759523431595,0.0047478473806057304,0.1737000750474152,0.08253850588744562,0.06053715005396328,0.0031548930531722567,0.1335800062486878,0.06575734978527444,0.22592393567320448,0.02040634040575626,0.1776462061574978,0.14132549407881953,0.10112331347767603,0.007461729641942789,0.15827722228562024,0.08895408846841302,0.6214245617800475,17.571508764399052,0.0,Hurda,0.0,0.0,0.06575734978527444,4.397115791673573,3,0.14132549407881953,0.045038169024061506,0,-1.4346808301610063,0,0.21168290612858476,1.4173599107106991,1
664528,RTV,RTV,RTV,Islah,RTV,0.0,0.0006744800185766568,1.9439594084729206,-0.05367456994151047,RTV,Hurda,RTV,0.1921381980370275,0.004200768271568929,0.16294634165288246,0.11976176932049297,0.14997948146311232,0.005117646981879848,0.2773516774736219,0.14414960197287136,0.08891562204416188,0.004219303453802802,0.14935110066883447,0.08082867538893306,0.42648120802355377,0.9741233177199289,0.19070307656645394,0.5304358674366455,0.1424854904321444,0.012338963572819488,0.21964780363820732,0.12482408588105708,0.5304358674366455,19.39128265126709,2.0,RTV,0.0,1.0,0.08082867538893306,3.679759501080498,1,0.14414960197287136,0.027719705156829966,0,1.1718771021585932,2,-0.10858272625366738,0.6769880816860177,1
396745,Kabul(OGK),Kabul(OGK),Kabul(OGK),Hurda,Kabul(OGK),0.0,0.0016422091933390546,-0.09695155229195214,1.7203449675609301,Kabul(OGK),Hurda,Kabul(OGK),0.14891647875875968,0.015838512557092933,0.34667168176007296,0.1704755576919752,0.13507201889101583,0.009412097391824312,0.2107048719245692,0.11839632940246976,0.5244726580287351,0.9651558633451132,0.19307329267742643,0.5609006046837582,0.10151103358631984,0.0028370252212600176,0.13649800200479614,0.080282020270792,0.09002781073516954,0.0067565014847096195,0.1130521516331353,0.06994548795100482,0.5609006046837582,1.8781987906324835,2.0,Kabul(OGK),0.0,1.0,0.06994548795100482,3.290211290566504,2,0.1704755576919752,0.03380533379688755,0,-0.0720176617293605,1,-0.9043222934056595,-0.7455391646997235,1
171582,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.0003541233335445586,-0.15565494370812588,1.7203449675609301,RU,Hurda,RU,0.11758771210799815,0.006498761201589991,0.16527679348697022,0.09645442226551944,0.14229422130604902,0.02496847397903823,0.21657772239296774,0.127946805892685,0.12016140251664126,0.0032539189358352927,0.26234437747866557,0.1285865663103807,0.15829326079115563,0.009920670012926005,0.203351711984645,0.12385521426290887,0.4616634032781559,0.9553581758706104,0.15244939465675145,0.523156991268506,0.523156991268506,19.53686017462988,2.0,RU,0.0,1.0,0.09645442226551944,4.068519801716425,1,0.1285865663103807,0.02624833947228724,0,-0.17661568302854125,1,-0.04744008885511771,-0.8958616570645805,1
757389,RTV,RTV,RTV,Hurda,Kabul(OGK),0.0,0.0013802615805622227,-0.15750178870217416,-0.668619663173431,RTV,Hurda,RTV,0.10488029992600723,0.003423790136402307,0.2505446042336415,0.11961623143201701,0.08519765187678253,0.0024092785239685404,0.1685480617487425,0.08538499738316452,0.13564081497644043,0.016449558360319194,0.19665979209496,0.11625005514390656,0.6308121363739506,0.9757461988587777,0.22670538208352,0.6110879057720828,0.043469096846819225,0.0019711741205322973,0.157542159839136,0.06766081026882918,0.6110879057720828,17.778241884558344,1.0,RTV,0.0,1.0,0.06766081026882918,5.108737321484585,3,0.11961623143201701,0.042623825949645325,0,-0.5816735478718779,0,1.2467239333437403,1.461315818076316,1
794346,Islah,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.00046033911046786076,-0.01836051649835896,-0.7512239085175951,Hurda,Hurda,Hurda,0.32234363883183986,0.46635333224780856,0.317955981027737,0.36888431736912847,0.22343488771822595,0.13333839327102595,0.2154742303246114,0.19074917043795445,0.06901967691054503,0.07763683882694884,0.14108673516335243,0.09591441696694876,0.0932843709197887,0.04076599002740521,0.14863168489665424,0.09422734861461605,0.2919174256196004,0.28190544562681147,0.17685136858764489,0.25022474661135224,0.36888431736912847,22.62231365261743,2.5,Hurda,1.0,0.0,0.09422734861461605,1.4742119728952214,0,0.25022474661135224,0.010630335609884245,0,0.006194138785134352,0,-0.19702875224175237,1.5490598621687492,1
858709,Islah,Islah,Islah,RTV,Kabul(OGK),0.0,-0.001108079698020436,-0.1214866912787645,0.9480055404801131,Islah,Hurda,Islah,0.05223877358082806,0.001356156951031478,0.09087326337203287,0.04815606463463081,0.4605254878465682,0.9409618786278624,0.21326228956742416,0.5382498853472849,0.17591841175985395,0.014913893952369974,0.1823014613978282,0.12437792237001738,0.2234425130610454,0.034804628810627215,0.31052128078524827,0.18958947421897365,0.08787481375170426,0.00796344165810893,0.20304170487746648,0.09962665342909323,0.5382498853472849,19.2350022930543,2.0,Islah,0.0,1.0,0.04815606463463081,2.8390283140171193,1,0.18958947421897365,0.030674290403729938,0,0.14277661703479375,2,-0.018467868868616857,-0.4494239872176108,1
648383,Hurda,Hurda,Hurda,Islah,Kabul(OGK),0.0,0.00017925041093270062,-0.09475685581367362,-0.668619663173431,Hurda,Hurda,Hurda,0.4557336002120424,0.9480887139242431,0.11138915547436094,0.5050704898702155,0.15658324638285612,0.009465447374470018,0.27324880838862775,0.14643250071531796,0.13751747200048137,0.01534056959787743,0.16880955659559552,0.1072225327313181,0.11243468971872402,0.004780619748037048,0.2277583523650424,0.11499122061060114,0.13773099168589606,0.022324649355372414,0.21879412717637342,0.12628325607254728,0.5050704898702155,19.89859020259569,2.0,Hurda,0.0,1.0,0.1072225327313181,3.4491693265017176,0,0.14643250071531796,0.02344115802212003,0,0.7144831767781287,2,-0.8076025143552539,-0.10683634278788051,1
649863,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.0002391123192802605,-0.13594304297097856,-1.1875224965512008,Hurda,Hurda,Hurda,0.5460407955705383,0.9568337542925879,0.3396281712241663,0.6141675736957641,0.07413537844631078,0.0031400743127873564,0.11141665940081537,0.06289737071997116,0.10498492137152095,0.010111369552798462,0.18715853239398983,0.10075160777276974,0.10710130846906786,0.002999772191738045,0.1525410681762883,0.08754738294569807,0.16773759614256212,0.026915029650088292,0.20925556880474033,0.1346360648657969,0.6141675736957641,17.716648526084718,0.0,Hurda,0.0,0.0,0.06289737071997116,4.5616869024503695,3,0.1346360648657969,0.04342003770296264,0,-1.8233793518887076,1,-0.7399946328276283,-1.125707432220668,1
702675,Hurda,Hurda,Hurda,Islah,Kabul(OGK),0.0,0.0016053994111115007,-0.15498369643918325,-0.7512239085175951,Hurda,Hurda,Hurda,0.5923451950621763,0.9662563923422651,0.18867942552891492,0.5824270043111187,0.18854761407533693,0.023266127628275183,0.2826125649369493,0.16480876888018714,0.07626384149036948,0.004937498892912103,0.16972274394610198,0.08364136144312785,0.07486031305795333,0.00396558368022654,0.18215300675997942,0.08699296783271976,0.06798303631416393,0.001574397456321088,0.17683225882805445,0.08212989753284648,0.5824270043111187,18.351459913777624,2.0,Hurda,0.0,1.0,0.08212989753284648,3.53395640455595,3,0.16480876888018714,0.03753842390315746,0,0.5804640479729735,1,-0.7318456175539846,-0.7556054030277273,1
455299,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.0009293221930778761,-0.1577726117148287,0.9480055404801131,RU,Hurda,RU,0.1150110387971153,0.014402864863050497,0.24294080931504836,0.12411823765840473,0.10906860815369163,0.008124951477510566,0.22303853806588578,0.11341069923236265,0.21373442906583429,0.03439720061488861,0.25765796817470954,0.16859653261847748,0.06667120667214517,0.004833775694027491,0.13661707792078648,0.06937402009565304,0.4955147173112135,0.9382412073505229,0.13974560652357,0.5245005103951021,0.5245005103951021,19.509989792097958,2.0,RU,0.0,1.0,0.06937402009565304,3.1109804113350967,1,0.16859653261847748,0.027321130899945943,0,0.042678608774546906,0,0.48497365305968987,1.6084506683039719,1
130576,RTV,RTV,RTV,Kabul(OGK),Kabul(OGK),0.0,-0.0008042149457319766,-0.15753214238284688,0.9480055404801131,RTV,Hurda,RTV,0.02942147808115236,0.0011767892603801158,0.09818420094203167,0.042927489427854716,0.11966588985719408,0.007833229203691382,0.20249193713720742,0.10999701873269763,0.2193104301386893,0.027324053782632775,0.287875860681859,0.17817011486772705,0.4689776854904161,0.9430368332983885,0.2295604168216426,0.5471916452034823,0.1626245164325481,0.020629094454907227,0.18188758441725933,0.12171373176823823,0.5471916452034823,19.056167095930356,2.0,RTV,0.0,1.0,0.042927489427854716,3.0711752395159855,1,0.17817011486772705,0.031983926478416684,0,-1.232077414027234,1,0.09507242316697652,-0.9398175644301973,1
196385,Islah,Islah,Islah,Kabul(OGK),Kabul(OGK),0.0,-1.8280082945911693e-05,-0.1334316900955331,-0.668619663173431,Islah,Hurda,Islah,0.14370251370891787,0.0182099754417638,0.16007712783004482,0.10732987232690883,0.4248385046739877,0.9412502764788259,0.1619652203686933,0.5093513338405022,0.1364476653070751,0.013013964682527374,0.2707037391469502,0.14005512304551757,0.1990781811335926,0.01975235554078296,0.2024592705503262,0.14042993574156726,0.09593313517642671,0.007773427856100049,0.20479464210398565,0.10283373504550414,0.5093513338405022,19.812973323189954,2.0,Islah,0.0,1.0,0.10283373504550414,3.627085144992588,1,0.14042993574156726,0.024173852837178805,0,1.3076045991483067,1,-0.2475851507982719,-0.6881616062301016,1
431649,Hurda,Islah,Islah,RU,Kabul(OGK),0.0,-0.0007550278742304074,-0.15530539636869506,-0.7512239085175951,Islah,Hurda,Islah,0.1077520726338261,0.011701660819248933,0.12120916764067811,0.08022096703125105,0.29159051926071367,0.6234947160526315,0.22119212369766805,0.3787591196703377,0.15162229344778946,0.052304672845129234,0.151031138674322,0.11831936832241356,0.22543084878574282,0.06775420499846997,0.25011368311876164,0.18109957896765816,0.223604265871928,0.2447447452845203,0.2564538868685702,0.2416009660083395,0.3787591196703377,22.424817606593244,3.5,Islah,1.0,1.0,0.08022096703125105,1.5677053197596231,0,0.2416009660083395,0.01101228629670382,0,1.2319613596494738,2,-0.9153288576219357,-0.3415474664691698,1
230187,RU,RU,RU,Kabul(OGK),Kabul(OGK),0.0,-0.001045825153828085,0.6663638828533216,0.9480055404801131,RU,Hurda,RU,0.07252470543790766,0.006024449819667049,0.2500897272448515,0.10954629416747541,0.13439167326809368,0.016774304828220087,0.13435821810210152,0.09517473206613843,0.19958064835718897,0.026956102871118173,0.26707986632467057,0.16453887251765922,0.12982586819589126,0.013882245447811387,0.12613081829385833,0.08994631064585366,0.46367710474091844,0.9363628970331833,0.222341370034518,0.5407937906028732,0.5407937906028732,19.184124187942537,2.0,RU,0.0,1.0,0.08994631064585366,3.286723570716289,1,0.16453887251765922,0.029735984702499108,0,0.10374476662725214,1,-0.374310632146355,-0.5163644720988363,1
593653,Kabul(OGK),Kabul(OGK),Kabul(OGK),Islah,Kabul(OGK),0.0,0.0006480229876006023,-0.15397591410471748,-0.7512239085175951,Kabul(OGK),Hurda,Kabul(OGK),0.0991197976656751,0.011519764295225589,0.23189546390764407,0.1141783419561816,0.1715199213454731,0.01348015729323613,0.23214691642903504,0.13904899835591475,0.4719955250208029,0.9630114223141957,0.18832319264759248,0.5411100466608637,0.11127752380344076,0.002806071828450816,0.16525036383096892,0.0931113198209535,0.14608723216460812,0.009182584268891833,0.18238406318475947,0.11255129320608648,0.5411100466608637,1.9177799066782726,2.0,Kabul(OGK),0.0,1.0,0.0931113198209535,3.891506253614422,1,0.13904899835591475,0.02930178235882607,0,0.5919814963478903,1,1.3469146196727602,-0.18082319449870865,1
157396,Hurda,Hurda,Hurda,Islah,Kabul(OGK),0.0,-0.00012015115526066772,-0.1245285853873826,-0.7512239085175951,Hurda,Hurda,Hurda,0.4896601027266528,0.944891731892552,0.1793094484570181,0.5379537610254076,0.23353197674159834,0.020158851115577577,0.2305465221337649,0.16141244999698026,0.09218804145738985,0.005230478372000824,0.14599647123580334,0.08113833035506467,0.08865870796810266,0.012368835261156822,0.2203927992750155,0.10714011416809166,0.09596117110625625,0.017350103358712773,0.22375475889839824,0.11235534445445576,0.5379537610254076,19.24092477949185,2.0,Hurda,0.0,1.0,0.08113833035506467,3.332789763339022,1,0.16141244999698026,0.02922687683192955,0,-0.8021138270904514,0,1.1632866676764089,1.9946586788217187,1
528766,Kabul(OGK),Kabul(OGK),Kabul(OGK),Islah,Kabul(OGK),0.0,-0.0011538158524381718,-0.07663493346445943,-0.7512239085175951,Kabul(OGK),Hurda,Kabul(OGK),0.07500038621265712,0.005847361320039164,0.18772053221874993,0.08952275991714874,0.06745074670111194,0.00591528127744155,0.23923694745206156,0.10420099181020502,0.6455496153149927,0.9684209683811991,0.1457166179433209,0.5865624005465042,0.08021158621864166,0.004414529475918779,0.20577194344685773,0.09679935304713938,0.1317876655525967,0.015401859545401462,0.22155395893901003,0.12291449467900273,0.5865624005465042,1.8268751989069916,2.0,Kabul(OGK),0.0,1.0,0.08952275991714874,4.772117414454177,3,0.12291449467900273,0.03748114174496616,0,-0.16923333402948607,1,-0.29194978012105843,-1.0210185536094283,1
353486,Islah,Islah,Islah,RU,Kabul(OGK),0.0,-0.0011159477889715757,-0.07078390920821091,-0.7512239085175951,Islah,Hurda,Islah,0.13389552208590988,0.012089741517610544,0.18604631631088314,0.11067719330480119,0.49312810816381103,0.9410200197893942,0.21369504012117957,0.549281056024795,0.1381846946659251,0.010725877337654025,0.14206064995616757,0.09699040731991555,0.12819443354232998,0.015474972444842338,0.17141299729980122,0.10502746776232452,0.10659724154202402,0.020689388910498936,0.28678499631196847,0.13802387558816379,0.549281056024795,19.0143788795041,2.0,Islah,0.0,1.0,0.09699040731991555,3.9796089892718425,2,0.13802387558816379,0.030689523590913693,0,0.8096310751959744,0,-0.9354066989598026,0.7836902079628582,1
147476,Hurda,Hurda,Hurda,Hurda,Kabul(OGK),0.0,0.0007522866957601494,-0.1477347878655,1.7203449675609301,Hurda,Hurda,Hurda,0.455542404812483,0.9562488206546548,0.23416522101331913,0.548652148826819,0.17711801263880642,0.01687171951538558,0.17986079921560538,0.12461684378993247,0.08211770358701245,0.013051394502267206,0.22174574724084814,0.10563828177670927,0.15176214328168167,0.0054047663167914595,0.18327518270137877,0.11348069743328397,0.1334597356800166,0.008423299010901027,0.1809530498288486,0.1076120281732554,0.548652148826819,19.02695702346362,1.0,Hurda,0.0,0.0,0.10563828177670927,4.402712604017527,2,0.12461684378993247,0.03043324040853836,0,1.165929651289387,2,0.11371700052427626,0.6798401825456187,1
211913,Kabul(OGK),Kabul(OGK),Kabul(OGK),RU,Kabul(OGK),0.0,-4.01819033713064e-05,-0.08437077383487498,-0.05367456994151047,Kabul(OGK),Hurda,Kabul(OGK),0.11084456472835061,0.003943036385655632,0.10909118884612366,0.0746262633200433,0.0985733008636363,0.014215557176078596,0.19840510490191796,0.10373132098054429,0.5344423054447655,0.9540966931348501,0.20981196956697712,0.5661169893821976,0.10905433572798243,0.006807426586330165,0.1963466457383093,0.10406946935087397,0.14708549323526532,0.02093728671708552,0.28634509094667204,0.15145595696634095,0.5661169893821976,1.8677660212356049,2.0,Kabul(OGK),0.0,1.0,0.0746262633200433,3.737832441334806,2,0.15145595696634095,0.034117414629641386,0,1.4509951033278152,2,-1.912638857511895,0.2334025126986489,1
474042,RU,RU,RU,RU,Kabul(OGK),0.0,7.227198133387145e-05,-0.10999210026655279,-1.1875224965512008,RU,Hurda,RU,0.15719018291526637,0.009351920337573616,0.20729298356823347,0.1246116956070245,0.1454698747787896,0.01692266203660083,0.20455892914509835,0.12231715532016292,0.12032483474590246,0.007230657619334601,0.20026269805876354,0.10927273014133354,0.09302911537330147,0.0019237607486922946,0.13924398894872234,0.0780656216902387,0.48398599218674015,0.9645709992577987,0.24864140027918227,0.5657327972412404,0.5657327972412404,18.685344055175193,1.0,RU,0.0,0.0,0.0780656216902387,4.539965486268124,2,0.1246116956070245,0.03371558597689943,0,1.597414547917871,2,-2.1028807170202497,0.15186598224181788,1
867468,RU,RU,RU,Islah,Kabul(OGK),0.0,8.084923574573947e-06,-0.024662627859165957,-0.7512239085175951,RU,Hurda,RU,0.1394796562390548,0.024435920879782334,0.24225145683645474,0.13538901131843062,0.10621231030696929,0.0036459798349838595,0.24960172396856017,0.11982000470350444,0.12424970324041676,0.007009647389502542,0.14110475839052392,0.09078803634014775,0.09241020436992067,0.008467457340013517,0.13611170800670072,0.07899645657221165,0.5376481258436384,0.9564409945557177,0.23093035279776045,0.5750064910657054,0.5750064910657054,18.499870178685892,2.0,RU,0.0,1.0,0.07899645657221165,4.247069134091752,3,0.13538901131843062,0.0355604780748181,0,0.8157981736006529,0,-1.988856032121751,1.2417040518870324,1
487145,Kabul(OGK),Kabul(OGK),Kabul(OGK),Islah,Kabul(OGK),0.0,0.000720952368638944,0.15992962044555262,-0.05367456994151047,Kabul(OGK),Hurda,Kabul(OGK),0.10997692473357558,0.012411816224812671,0.15879968022194862,0.09372947372677896,0.09607107184895738,0.012742632252639904,0.2377534904471197,0.11552239818290566,0.5641303896501995,0.9543331403212284,0.21781959046982535,0.5787610401470844,0.12466755293643347,0.016192762414913454,0.17019450381231685,0.10368493972122127,0.105154060830834,0.004319648786405619,0.21543273504878932,0.10830214822200963,0.5787610401470844,1.8424779197058312,2.0,Kabul(OGK),0.0,1.0,0.09372947372677896,5.009946549332683,3,0.11552239818290566,0.035914980470731855,0,0.7362486111138615,1,-1.867093552481508,-0.9455217661493995,1
822699,Islah,Islah,Islah,RU,Kabul(OGK),0.0,0.0006172868194405946,-0.13005930194850643,-0.7512239085175951,Islah,Hurda,Islah,0.07081718377053897,0.015706893619816194,0.2042925665130633,0.09693888130113948,0.5042053496884972,0.9550624236184203,0.19595550341689957,0.5517410922412723,0.14118058245921258,0.014471504424841068,0.16441962351147987,0.1066905701318445,0.1474030475765493,0.006283014772363071,0.20539897007649133,0.1196950108084679,0.13639383650520198,0.008476163564559349,0.22993333648206593,0.12493444551727577,0.5517410922412723,18.965178155174552,2.0,Islah,0.0,1.0,0.09693888130113948,4.4162447750646825,2,0.12493444551727577,0.031026753723943007,0,-1.3359960016918848,1,1.0184872249029824,-0.8804267582949747,1
886836,Hurda,Hurda,Hurda,Kabul(OGK),Kabul(OGK),0.0,-0.000413203034019783,-0.10373097071504166,-0.668619663173431,Hurda,Hurda,Hurda,0.5440872399276211,0.9559592513839598,0.18382536178193976,0.5612906176978402,0.11884596840402363,0.013918604506068683,0.15974654941133476,0.09750370744047569,0.10721321322370903,0.013855485977883292,0.26478826547272927,0.12861898822477386,0.0754204434425518,0.003143586617334318,0.15382977793832228,0.07746460266606947,0.15443313500209443,0.013123071514753911,0.2378100453956739,0.13512208397084077,0.5612906176978402,18.774187646043195,2.0,Hurda,0.0,1.0,0.07746460266606947,4.153951753874416,2,0.13512208397084077,0.03307114337101208,0,0.7130860734215394,0,-0.16527818322272017,1.240361886776632,1
543907,Hurda,Hurda,Hurda,Kabul(OGK),Kabul(OGK),0.0,-0.0004874667696638734,-0.15880523002087546,0.9480055404801131,Hurda,Hurda,Hurda,0.5062930573792924,0.9507012089949507,0.26298256795383124,0.5733256114426913,0.1224811189307609,0.013818610922871151,0.17140987025885623,0.10256986670416275,0.13924206311089937,0.02123340290449793,0.28281855861659755,0.1477646748773316,0.11657539297729085,0.007361605078929833,0.14571498390466894,0.08988399398696321,0.11540836760175643,0.006885172098750431,0.13707401926604604,0.08645585298885096,0.5733256114426913,18.533487771146174,2.0,Hurda,0.0,1.0,0.08645585298885096,3.8799910189539117,2,0.1477646748773316,0.03532219606490549,0,-1.647446298787588,1,0.5585074843441632,-1.0570892409514419,1
